,Episode_No,Episode_Returns,Episode_Length
375,376.0,376.1049141528418,143.0
376,377.0,373.50386085803893,128.0
377,378.0,358.8367940662325,55.0
378,379.0,367.36930724806217,79.0
379,380.0,319.1953961201892,253.0
380,381.0,332.61359073183394,73.0
381,382.0,358.2856841103128,75.0
382,383.0,290.67973660991424,49.0
383,384.0,372.9405692945945,119.0
384,385.0,313.28295670847075,63.0
385,386.0,325.56908284217604,59.0
386,387.0,347.96595605981196,57.0
387,388.0,353.2482055895943,171.0
388,389.0,358.8367940662325,55.0
389,390.0,365.42635514512216,189.0
390,391.0,351.8270465034307,253.0
391,392.0,328.8366363315776,55.0
392,393.0,324.6206446333292,384.0
393,394.0,357.1681123995334,57.0
394,395.0,351.70396119464294,131.0
395,396.0,323.94770664477494,57.0
396,397.0,369.45763531997164,209.0
397,398.0,344.93124536459817,323.0
398,399.0,340.02999682704825,69.0
399,400.0,211.16332871155865,23.0
400,401.0,356.96450847335234,57.0
401,402.0,354.64142715540385,59.0
402,403.0,358.8367940662325,55.0
403,404.0,352.0344988018668,57.0
404,405.0,355.16104404075725,282.0
405,406.0,326.81291617263224,208.0
406,407.0,347.8531401327618,57.0
407,408.0,253.20567558695095,35.0
408,409.0,372.3272011905354,135.0
409,410.0,362.402406192543,127.0
410,411.0,358.8367940662325,55.0
411,412.0,352.0344988018668,57.0
412,413.0,257.7163579937602,37.0
413,414.0,358.8367940662325,55.0
414,415.0,355.1485533022134,57.0
415,416.0,352.0344988018668,57.0
416,417.0,377.4738241934221,369.0
417,418.0,358.8367940662325,55.0
418,419.0,354.02643943212416,123.0
419,420.0,358.30545869493216,182.0
420,421.0,361.53336441291805,68.0
421,422.0,357.28458167279666,294.0
422,423.0,354.5864324221845,261.0
423,424.0,321.8832931831452,49.0
424,425.0,349.5236833107032,97.0
425,426.0,340.4824506917841,82.0
426,427.0,357.04092016282664,56.0
427,428.0,360.59012924845416,97.0
428,429.0,370.72101715172124,155.0
429,430.0,323.42566478549276,43.0
430,431.0,348.03016423844656,181.0
431,432.0,358.8367940662325,55.0
432,433.0,326.8666321235907,531.0
433,434.0,334.78388860245803,153.0
434,435.0,368.9081910149551,317.0
435,436.0,358.8367940662325,55.0
436,437.0,349.73341347594345,59.0
437,438.0,359.8387551481866,255.0
438,439.0,368.273166063793,75.0
439,440.0,364.8219326357524,93.0
440,441.0,341.8418015650063,239.0
441,442.0,343.9744586705336,115.0
442,443.0,365.1688283327798,105.0
443,444.0,367.61750987495776,121.0
444,445.0,340.4188130844623,83.0
445,446.0,374.76763172583986,131.0
446,447.0,358.8367940662325,55.0
447,448.0,322.29068408214346,91.0
448,449.0,358.8367940662325,55.0
449,450.0,332.6985875723927,121.0
450,451.0,312.16554591904264,87.0
451,452.0,306.439321883059,343.0
452,453.0,335.0940706411401,71.0
453,454.0,335.6831399834878,57.0
454,455.0,374.53094311879494,121.0
455,456.0,367.6635238427787,91.0
456,457.0,346.3465087054393,57.0
457,458.0,331.72026727184146,61.0
458,459.0,358.8367940662325,55.0
459,460.0,337.7955391768239,219.0
460,461.0,301.858145422641,164.0
461,462.0,364.3280915718489,105.0
462,463.0,360.6629964555121,184.0
463,464.0,306.64167136918064,183.0
464,465.0,290.7686353043884,73.0
465,466.0,331.07160830606904,83.0
466,467.0,308.363109640389,65.0
467,468.0,359.3336853373932,731.0
468,469.0,358.8367940662325,55.0
469,470.0,354.9187426600868,372.0
470,471.0,355.06346517086837,247.0
471,472.0,358.8367940662325,55.0
472,473.0,328.1142228936459,59.0
473,474.0,343.8525514384328,151.0
474,475.0,324.0764480177059,93.0
475,476.0,353.68762228757464,61.0
476,477.0,300.177171435391,82.0
477,478.0,351.00799086088796,57.0
478,479.0,320.4315643362823,130.0
479,480.0,342.1907785645689,91.0
480,481.0,371.0640492000489,389.0
481,482.0,327.67140108643747,213.0
482,483.0,358.8367940662325,55.0
483,484.0,358.8367940662325,55.0
484,485.0,327.93371259256446,61.0
485,486.0,351.1845350074619,585.0
486,487.0,364.26897555426683,96.0
487,488.0,358.7734385257625,152.0
488,489.0,334.2926245484127,81.0
489,490.0,341.3311154767595,163.0
490,491.0,347.1191402066303,57.0
491,492.0,368.57106976551165,151.0
492,493.0,358.8367940662325,55.0
493,494.0,351.46385935843756,69.0
494,495.0,358.8367940662325,55.0
495,496.0,344.8685374021424,129.0
496,497.0,344.6771110020348,57.0
497,498.0,372.2849183845612,239.0
498,499.0,314.65758073180103,61.0
499,500.0,358.8367940662325,55.0
500,501.0,330.7863206462683,79.0
501,502.0,354.48544463121993,57.0
502,503.0,352.4971018220491,57.0
503,504.0,325.44230500377444,59.0
504,505.0,314.5981766181251,154.0
505,506.0,341.8288483344792,57.0
506,507.0,367.2807807760637,121.0
507,508.0,351.46385935843756,69.0
508,509.0,372.9923543262011,125.0
509,510.0,347.6624595121889,244.0
510,511.0,365.507868932681,159.0
511,512.0,334.0333200762996,96.0
512,513.0,339.76796436017617,59.0
513,514.0,312.6372539231051,97.0
514,515.0,319.7828367221567,261.0
515,516.0,356.02398639417146,57.0
516,517.0,366.174004383178,79.0
517,518.0,332.56894151323854,122.0
518,519.0,361.4863562117575,210.0
519,520.0,352.63643348182944,65.0
520,521.0,354.5630796027793,164.0
521,522.0,350.84980928759484,59.0
522,523.0,328.9195323098765,61.0
523,524.0,369.08138422627786,702.0
524,525.0,343.0058189309453,440.0
525,526.0,355.0016777632388,213.0
526,527.0,345.2893811196478,105.0
527,528.0,340.3097296045521,281.0
528,529.0,357.6156817101196,117.0
529,530.0,324.11437860956903,164.0
530,531.0,358.8367940662325,55.0
531,532.0,272.11650917521683,107.0
532,533.0,354.1832340271156,148.0
533,534.0,323.94770664477494,57.0
534,535.0,357.3615361294054,57.0
535,536.0,358.8367940662325,55.0
536,537.0,342.8273628542182,57.0
537,538.0,297.252785046005,110.0
538,539.0,329.83245696616336,59.0
539,540.0,367.05224381464836,464.0
540,541.0,351.19629601697665,97.0
541,542.0,363.86767896960504,125.0
542,543.0,326.96383488530705,102.0
543,544.0,344.55813548211233,162.0
544,545.0,370.63998524766004,249.0
545,546.0,329.4961757072749,57.0
546,547.0,345.53321238839607,57.0
547,548.0,343.6698101159193,437.0
548,549.0,352.7234805317196,246.0
549,550.0,358.8367940662325,55.0
550,551.0,343.61773916790435,133.0
551,552.0,349.3567439509177,392.0
552,553.0,325.55362319094377,83.0
553,554.0,352.9621311552722,109.0
554,555.0,358.8367940662325,55.0
555,556.0,359.92400304364105,499.0
556,557.0,369.1310961702854,141.0
557,558.0,342.9012999821424,73.0
558,559.0,353.19377262533715,438.0
559,560.0,340.53041987173685,231.0
560,561.0,362.74798457655925,177.0
561,562.0,342.0970420237994,67.0
562,563.0,350.0217686238642,760.0
563,564.0,373.0020780792082,309.0
564,565.0,358.8367940662325,55.0
565,566.0,369.4339856973997,201.0
566,567.0,348.49102003356404,81.0
567,568.0,358.8367940662325,55.0
568,569.0,350.440035709921,57.0
569,570.0,373.1188491764311,99.0
570,571.0,344.51724019664067,59.0
571,572.0,365.82843181021383,133.0
572,573.0,202.0421297378284,23.0
573,574.0,367.654446468699,139.0
574,575.0,339.51652669147046,58.0
575,576.0,336.7106077965531,59.0
576,577.0,350.3502370791912,87.0
577,578.0,363.11269178794566,99.0
578,579.0,347.5111047401803,97.0
579,580.0,358.8367940662325,55.0
580,581.0,226.48872962511666,29.0
581,582.0,327.43615822236944,302.0
582,583.0,358.8367940662325,55.0
583,584.0,340.5182690976658,397.0
584,585.0,324.49072488194565,99.0
585,586.0,362.1566000521668,71.0
586,587.0,332.6107834257183,140.0
587,588.0,364.30191767172516,101.0
588,589.0,343.7546036640898,209.0
589,590.0,347.0444548583907,59.0
590,591.0,324.2867871606455,107.0
591,592.0,358.6918020240038,213.0
592,593.0,371.4326592456343,133.0
593,594.0,300.0619882832683,65.0
594,595.0,339.5578428660539,57.0
595,596.0,348.9537850758162,73.0
596,597.0,348.0614022809333,56.0
597,598.0,367.1869750319898,113.0
598,599.0,363.30900480501646,115.0
599,600.0,332.7405539467219,91.0
600,601.0,358.8367940662325,55.0
601,602.0,342.44139254741356,123.0
602,603.0,356.02398639417146,57.0
603,604.0,358.8367940662325,55.0
604,605.0,341.1366187596036,58.0
605,606.0,324.12050782484107,59.0
606,607.0,249.07505966014588,29.0
607,608.0,339.4250615780632,268.0
608,609.0,338.3319289829633,57.0
609,610.0,334.33707698709543,70.0
610,611.0,377.1141294142899,199.0
611,612.0,320.78123607730276,49.0
612,613.0,356.6336229533533,59.0
613,614.0,306.89146715026254,45.0
614,615.0,363.99421983280837,653.0
615,616.0,374.17568953698736,423.0
616,617.0,356.5113706194495,203.0
617,618.0,358.8367940662325,55.0
618,619.0,315.8181441229228,65.0
619,620.0,375.2485821242211,306.0
620,621.0,341.3760576229016,59.0
621,622.0,315.93421553269565,55.0
622,623.0,358.8367940662325,55.0
623,624.0,354.48544463121993,57.0
624,625.0,365.7372830519827,122.0
625,626.0,343.53438057912905,69.0
626,627.0,358.8367940662325,55.0
627,628.0,269.988835473678,35.0
628,629.0,359.09415959504554,125.0
629,630.0,364.33363213620197,119.0
630,631.0,332.1985844011145,172.0
631,632.0,280.2694771559589,207.0
632,633.0,291.363093357688,44.0
633,634.0,335.31851416705854,113.0
634,635.0,358.8367940662325,55.0
635,636.0,358.8367940662325,55.0
636,637.0,357.5452886727838,57.0
637,638.0,358.8367940662325,55.0
638,639.0,316.8646738078885,114.0
639,640.0,376.69202353634563,205.0
640,641.0,355.1485533022134,57.0
641,642.0,317.96190983954284,115.0
642,643.0,358.3949756427534,711.0
643,644.0,348.5504400625867,57.0
644,645.0,360.82593679564513,280.0
645,646.0,358.8367940662325,55.0
646,647.0,280.6859074537801,41.0
647,648.0,358.8367940662325,55.0
648,649.0,352.22173417178925,357.0
649,650.0,349.9557818555806,213.0
650,651.0,366.8354723110765,185.0
651,652.0,340.767470378901,85.0
652,653.0,344.6771110020348,57.0
653,654.0,294.2157805594094,59.0
654,655.0,310.7837326171051,60.0
655,656.0,308.9085729414887,63.0
656,657.0,332.63251817191207,58.0
657,658.0,358.8367940662325,55.0
658,659.0,363.5043150576623,78.0
659,660.0,337.6349786045541,205.0
660,661.0,298.50375514092667,161.0
661,662.0,350.5865381418838,213.0
662,663.0,295.2322576600181,87.0
663,664.0,342.8273628542182,57.0
664,665.0,346.7349081543578,65.0
665,666.0,358.19290269130653,57.0
666,667.0,334.642537559087,477.0
667,668.0,336.88917070705065,145.0
668,669.0,326.34737827877655,294.0
669,670.0,326.72934106384275,211.0
670,671.0,349.59376351030596,79.0
671,672.0,346.0050095637645,61.0
672,673.0,321.6466213188516,59.0
673,674.0,318.099890225753,69.0
674,675.0,371.25397769479196,85.0
675,676.0,355.7421497703481,59.0
676,677.0,321.8621538921736,89.0
677,678.0,336.3585758229645,73.0
678,679.0,357.1681123995334,57.0
679,680.0,358.8367940662325,55.0
680,681.0,358.8367940662325,55.0
681,682.0,354.48544463121993,57.0
682,683.0,358.8367940662325,55.0
683,684.0,358.8367940662325,55.0
684,685.0,358.8367940662325,55.0
685,686.0,336.23737769071533,115.0
686,687.0,324.876279009175,184.0
687,688.0,364.971882211939,209.0
688,689.0,358.8367940662325,55.0
689,690.0,358.8367940662325,55.0
690,691.0,372.88243745662066,147.0
691,692.0,358.8367940662325,55.0
692,693.0,352.7462859988895,107.0
693,694.0,358.8367940662325,55.0
694,695.0,290.5849778962061,101.0
695,696.0,341.5413141583018,338.0
696,697.0,358.8367940662325,55.0
697,698.0,353.94946839318237,59.0
698,699.0,358.8367940662325,55.0
699,700.0,357.3615361294054,57.0
700,701.0,329.71567014846636,143.0
701,702.0,369.6156233434673,89.0
702,703.0,323.5037042542401,71.0
703,704.0,371.2563070014422,139.0
704,705.0,331.76946918372295,59.0
705,706.0,307.53478535775395,53.0
706,707.0,334.25329436973584,57.0
707,708.0,364.3906156476693,227.0
708,709.0,352.0344988018668,57.0
709,710.0,324.32670488183356,91.0
710,711.0,365.2636450877268,75.0
711,712.0,329.4961757072749,57.0
712,713.0,362.1951121829505,211.0
713,714.0,357.71985358899326,57.0
714,715.0,328.43108778299626,103.0
715,716.0,365.6225982045849,277.0
716,717.0,358.15240126070483,183.0
717,718.0,365.5225732891238,93.0
718,719.0,327.74070039477493,57.0
719,720.0,348.548374363753,207.0
720,721.0,358.8367940662325,55.0
721,722.0,348.6364974003336,236.0
722,723.0,355.3535216988954,105.0
723,724.0,358.8367940662325,55.0
724,725.0,174.52354517697836,21.0
725,726.0,359.35409578706924,486.0
726,727.0,322.701248104387,183.0
727,728.0,367.45162348643396,271.0
728,729.0,348.5107678946008,59.0
729,730.0,358.36709832031096,139.0
730,731.0,341.5747455403764,73.0
731,732.0,358.8367940662325,55.0
732,733.0,352.21316946886895,175.0
733,734.0,347.1191402066303,57.0
734,735.0,367.41272809679435,121.0
735,736.0,342.8074694435535,99.0
736,737.0,346.30610346602907,60.0
737,738.0,358.8367940662325,55.0
738,739.0,328.4559088013421,161.0
739,740.0,358.8367940662325,55.0
740,741.0,307.8718448430102,65.0
741,742.0,358.8367940662325,55.0
742,743.0,362.2458778808664,111.0
743,744.0,295.8086105576482,209.0
744,745.0,365.0273957061661,169.0
745,746.0,375.9071266859109,261.0
746,747.0,357.3615361294054,57.0
747,748.0,358.8367940662325,55.0
748,749.0,369.1969309458982,157.0
749,750.0,335.7510884075884,123.0
750,751.0,331.7242029013307,82.0
751,752.0,358.3016417013623,87.0
752,753.0,253.2982727888451,29.0
753,754.0,329.4961757072749,57.0
754,755.0,353.01976227614534,95.0
755,756.0,341.8288483344792,57.0
756,757.0,361.4746277081908,79.0
757,758.0,355.95646969264396,59.0
758,759.0,358.28639133035887,197.0
759,760.0,339.2164758507939,59.0
760,761.0,358.8367940662325,55.0
761,762.0,356.20999773888184,93.0
762,763.0,310.0039336694673,109.0
763,764.0,367.0918808514703,171.0
764,765.0,358.8367940662325,55.0
765,766.0,367.0297291395825,73.0
766,767.0,365.30552512966784,341.0
767,768.0,332.14169539679006,328.0
768,769.0,358.8367940662325,55.0
769,770.0,355.1485533022134,57.0
770,771.0,365.5961860105527,217.0
771,772.0,322.1458112024321,213.0
772,773.0,350.440035709921,57.0
773,774.0,346.1521441322106,389.0
774,775.0,345.53321238839607,57.0
775,776.0,372.4419772424802,97.0
776,777.0,307.6274022690181,62.0
