Episode,Loss
0,701.2297973632812
1,901.3685302734375
2,92.37869262695312
3,59.9371337890625
4,2143.574951171875
5,67.72206115722656
6,193.26983642578125
7,699.4788208007812
8,92.38494873046875
9,144.07208251953125
10,757.70654296875
11,683.085205078125
12,736.9525146484375
13,2384.879638671875
14,1034.55712890625
15,548.1611328125
16,1675.51220703125
17,452.3182678222656
18,1902.00341796875
19,2022.2099609375
20,1647.56494140625
21,2916.892578125
22,1588.738037109375
23,764.07275390625
24,1126.3270263671875
25,926.2957763671875
26,1655.505859375
27,282.21771240234375
28,448.73150634765625
29,1624.36865234375
30,1460.4599609375
31,2328.070556640625
32,1316.898681640625
33,812.5423583984375
34,169.05987548828125
35,1270.3568115234375
36,1041.2760009765625
37,284.96209716796875
38,282.724609375
39,165.9783935546875
40,1461.4888916015625
41,662.7512817382812
42,558.9326171875
43,997.2540283203125
44,933.99755859375
45,322.6612548828125
46,1627.26513671875
47,2545.63916015625
48,835.86865234375
49,255.56729125976562
50,31062.5
51,176.30569458007812
52,530.212646484375
53,123.31219482421875
54,1265.311767578125
55,127.21401977539062
56,1259.9942626953125
57,298.0988464355469
58,592.261474609375
59,406.29681396484375
60,2193.373779296875
61,431.40106201171875
62,107.80601501464844
63,582.410888671875
64,114.9473648071289
65,979.0123901367188
66,191.14659118652344
67,185.41067504882812
68,87.19865417480469
69,307.45623779296875
70,833.7586669921875
71,103.74139404296875
72,493.30828857421875
73,136.185546875
74,86.16399383544922
75,323855.59375
76,211.3228302001953
77,253.14573669433594
78,180.88522338867188
79,143.00604248046875
80,399.1240234375
81,268.75787353515625
82,343.81005859375
83,288.6424865722656
84,699.0383911132812
85,29705.24609375
86,550.5308837890625
87,547.8643798828125
88,573.39404296875
89,753.6414794921875
90,2412.26953125
91,1336.3287353515625
92,283.9731140136719
93,128.2921600341797
94,57.22178649902344
95,1470.4674072265625
96,344.73846435546875
97,114.15348052978516
98,202.46893310546875
99,495.53680419921875
100,416.99652099609375
101,6992.63818359375
102,629.3878173828125
103,498.045654296875
104,1218.1033935546875
105,783.218505859375
106,857.4569091796875
107,654.0195922851562
108,350.7998046875
109,149453.3125
110,5103.1201171875
111,317.50555419921875
112,903.4296875
113,32346.74609375
114,2198.7939453125
115,900.1210327148438
116,790.490478515625
117,581.2229614257812
118,642.1253662109375
119,31260.892578125
120,317.0855407714844
121,660.6885986328125
122,973.1697387695312
123,737.8704833984375
124,594.43212890625
125,1439.3134765625
126,680.0293579101562
127,320.4162902832031
128,198.1312255859375
129,1602.3212890625
130,451.74072265625
131,632.7018432617188
132,825.0693359375
133,1693.791748046875
134,3306.612060546875
135,331.1724853515625
136,408.5035095214844
137,932.8321533203125
138,661.2488403320312
139,1217.4300537109375
140,1095.62744140625
141,1173.094970703125
142,835.7689819335938
143,407.079345703125
144,1972.0269775390625
145,2135.641845703125
146,1415.3287353515625
147,299.03619384765625
148,508.7261962890625
149,1685.947265625
150,317.1345520019531
151,1570.8223876953125
152,7753.6572265625
153,193.94775390625
154,464.22125244140625
155,400.3426513671875
156,313.5935974121094
157,152.65875244140625
158,160.71226501464844
159,401.75439453125
160,1065.957763671875
161,1679.103759765625
162,1050.99365234375
163,736.4332885742188
164,338.605224609375
165,535.4476318359375
166,551.1210327148438
167,2043.7799072265625
168,2011.433837890625
169,1955.7169189453125
170,509.09173583984375
171,322.93621826171875
172,456.50732421875
173,720.8646850585938
174,210.7576141357422
175,282.97967529296875
176,1119.623046875
177,2304.39404296875
178,455.9611511230469
179,622.2034912109375
180,1171.69677734375
181,349.3560485839844
182,728.1403198242188
183,348.98492431640625
184,1343.054931640625
185,1422.97607421875
186,339.64068603515625
187,1135.3551025390625
188,506.12750244140625
189,221.82565307617188
190,140.2983856201172
191,1267.5986328125
192,318.10870361328125
193,810.200439453125
194,1005.6018676757812
195,666.3006591796875
196,375.3081970214844
197,667.0540161132812
198,6506.06982421875
199,1418.4190673828125
200,708.396484375
201,894.6188354492188
202,204.1708526611328
203,370.938720703125
204,677.3670654296875
205,408.49176025390625
206,934.4901123046875
207,1646.30078125
208,1281.342041015625
209,655.4449462890625
210,204.24302673339844
211,217.1066436767578
212,629.9691772460938
213,512.234375
214,469.5091247558594
215,747.2734375
216,544.3060913085938
217,839.3748779296875
218,344.99859619140625
219,816.2575073242188
220,315.89166259765625
221,796.925048828125
222,267.8062744140625
223,868.345703125
224,1172.6455078125
225,281.9884033203125
226,434.88897705078125
227,31250.83203125
228,1370.899658203125
229,424.2546081542969
230,350.6522521972656
231,262.4828186035156
232,603.675537109375
233,303.43304443359375
234,825.7579345703125
235,157.77621459960938
236,811.2100830078125
237,12944.8076171875
238,178.60012817382812
239,1474.685546875
240,2097.984130859375
241,31654.7265625
242,2253.19140625
243,687.6194458007812
244,3836.385498046875
245,297.46319580078125
246,2069.469482421875
247,565.7679443359375
248,10437.3271484375
249,2196.3037109375
250,531.5792236328125
251,428.25482177734375
252,1273.61572265625
253,546.3897705078125
254,1379.735595703125
255,1281.5750732421875
256,717.1813354492188
257,5149.85009765625
258,1243.6943359375
259,998.2091674804688
260,4900.83349609375
261,843.3506469726562
262,1205.8792724609375
263,536.9493408203125
264,678.5274658203125
265,1590.6859130859375
266,637.550537109375
267,1774.01025390625
268,144.8216552734375
269,654.17724609375
270,1130.4559326171875
271,267.05841064453125
272,709.64013671875
273,514.3139038085938
274,893.7305297851562
275,269.7085876464844
276,913.7691650390625
277,191.92367553710938
278,495.2481384277344
279,428.0118713378906
280,384.00689697265625
281,162.00909423828125
282,182.6324462890625
283,270.5162353515625
284,441.580810546875
285,862.57177734375
286,1659.5859375
287,588.9183959960938
288,747.5046997070312
289,985.8175659179688
290,223.64010620117188
291,919.4488525390625
292,455.15106201171875
293,168.42584228515625
294,387.276123046875
295,283.24578857421875
296,594.341064453125
297,775.716552734375
298,55.372032165527344
299,343.083984375
