Episode,Loss
0,31.776355743408203
1,60.81580352783203
2,59.9950065612793
3,28.633424758911133
4,48.257301330566406
5,69.22289276123047
6,50.98074722290039
7,49.63811111450195
8,47.86652374267578
9,81.29597473144531
10,97.64691162109375
11,28.00246810913086
12,37.86724090576172
13,112.26998138427734
14,109.78461456298828
15,118.13638305664062
16,311.7473449707031
17,226.0809326171875
18,100.60163879394531
19,352.1729736328125
20,278.1731872558594
21,668.7590942382812
22,462.28521728515625
23,61.0664176940918
24,185.68798828125
25,361.840576171875
26,360.7939453125
27,1738.990234375
28,295.9356994628906
29,663.3631591796875
30,126.3797607421875
31,1845.572265625
32,123.86639404296875
33,148.8834686279297
34,595.9788208007812
35,158.15635681152344
36,114.71149444580078
37,266.55877685546875
38,451.0188903808594
39,369.51214599609375
40,943.4109497070312
41,48.585731506347656
42,669.2050170898438
43,251.65048217773438
44,341.1751708984375
45,626.2527465820312
46,276.6973876953125
47,8332.7734375
48,211.33767700195312
49,263.39996337890625
50,484.9979248046875
51,663.7989501953125
52,197.01083374023438
53,784.82666015625
54,1168.9600830078125
55,147.26458740234375
56,8223.244140625
57,255.7645263671875
58,72.65223693847656
59,1091.073974609375
60,177.36294555664062
61,1683.3768310546875
62,275.4697570800781
63,8323.3271484375
64,165.6153106689453
65,777.669921875
66,245.75889587402344
67,1657.2476806640625
68,1035.4842529296875
69,383.56671142578125
70,713.0618896484375
71,658.4268188476562
72,507.159912109375
73,689.2863159179688
74,349.70062255859375
75,1132.697509765625
76,1081.30859375
77,950.570556640625
78,457.345458984375
79,1333.1422119140625
80,150.2397003173828
81,270.079345703125
82,621.583984375
83,374.70977783203125
84,352.3648681640625
85,821.03759765625
86,1864.7979736328125
87,813.9964599609375
88,597.823486328125
89,149.70359802246094
90,1491.2232666015625
91,672.2787475585938
92,520.3455810546875
93,510.71234130859375
94,603.9332275390625
95,8897.4404296875
96,2913.89404296875
97,633.3731079101562
98,135.9218292236328
99,776.7457275390625
100,1421.08447265625
101,616.3570556640625
102,611.2449340820312
103,335.09112548828125
104,252.5470733642578
105,204.39620971679688
106,459.0645446777344
107,3103.328125
108,9021.69921875
109,604.6656494140625
110,365.6408386230469
111,573.7445068359375
112,288.94140625
113,192.07479858398438
114,2279.8623046875
115,349.92547607421875
116,1260.613525390625
117,679.157470703125
118,209.52078247070312
119,674.838623046875
120,140.5843505859375
121,903.5580444335938
122,148.05752563476562
123,270.4937438964844
124,186.18423461914062
125,72.21018981933594
126,817.15087890625
127,453.05474853515625
128,2864.568115234375
129,5571.55615234375
130,328.586669921875
131,1521.88623046875
132,467.5604248046875
133,223.83863830566406
134,960.4932861328125
135,408.43353271484375
136,814.6107788085938
137,246.01234436035156
138,578.6297607421875
139,128.92691040039062
140,253.97607421875
141,560.39990234375
142,3683.179931640625
143,496.75494384765625
144,660.8841552734375
145,679.4793701171875
146,93.43083190917969
147,401.5958557128906
148,961.12744140625
149,984.1278686523438
150,292.74371337890625
151,280.48004150390625
152,34498.37109375
153,2689.608154296875
154,3163.22119140625
155,1328.10205078125
156,644.5029296875
157,113.25597381591797
158,1190.924072265625
159,44360.3359375
160,244.61817932128906
161,173.8014678955078
162,401.58270263671875
163,1136.750732421875
164,11535.2255859375
165,518.935791015625
166,12127.7138671875
167,780.589599609375
168,400.7770080566406
169,1145.912353515625
170,1562.6729736328125
171,199.6807861328125
172,464.5819396972656
173,114.85481262207031
174,684.1775512695312
175,2862.798828125
176,289.39691162109375
177,386.07684326171875
178,1706.3175048828125
179,320.626708984375
180,634.2529907226562
181,254.57308959960938
182,1129.0908203125
183,2033.3935546875
184,848.627685546875
185,4196.05126953125
186,221.35997009277344
187,727.0369873046875
188,18152.01171875
189,25621.80078125
190,522.8965454101562
191,328.8373107910156
192,463.4122314453125
193,2374.1435546875
194,197.40017700195312
195,113.18416595458984
196,202.0364990234375
197,339.7514343261719
198,395.5514831542969
199,1025.9508056640625
200,2163.99365234375
201,392.23248291015625
202,2035.3883056640625
203,453.38348388671875
204,501.18402099609375
205,866.1790161132812
206,142.24032592773438
207,1027.7908935546875
208,6737.2158203125
209,307.55657958984375
210,392.3519287109375
211,359893.84375
212,749.9013671875
213,2786.3525390625
214,366.6899719238281
215,795.937255859375
216,465.74346923828125
217,749.8504638671875
218,2291.167236328125
219,2606.29150390625
220,1828.61572265625
221,517.5068359375
222,1303.7589111328125
223,244.15945434570312
224,499.70654296875
225,1138.0806884765625
226,1053.1888427734375
